Review Date,effectDate,Symbol,Weight,Market Cap,Sector,Sub-Sector,Carbon Emissions,Waste,Water Usage
2018-03-01,2018-03-01,VZ,0.0071336151709722,140152318800.65268,Communication Services,Telecom Services,157.46161368355837,48.80995351725115,201.655421960161
2018-03-01,2018-03-01,MKTX,0.0003629072185541,7129945612.545047,Financial Services,Capital Markets,270.3852222612673,21.794512189676425,105.88067087859629
2018-03-01,2018-03-01,FCX,0.0012248208311199,24063742644.166584,Basic Materials,Copper,2491.417222862031,182.33091507261693,1071.5379917797372
2018-03-01,2018-03-01,SWKS,0.0007703172152192,15134225962.223526,Technology,Semiconductors,195.83764062633978,30.921435846190096,94.88895285392384
2018-03-01,2018-03-01,AME,0.000847867497991,16657836599.133596,Industrials,Specialty Industrial Machinery,840.118294732789,153.31953210319966,742.6264744233521
2018-03-01,2018-03-01,MCHP,0.0010698844330952,21019746727.742462,Technology,Semiconductors,192.4294425945556,30.968379045789256,108.33285926400475
2018-03-01,2018-03-01,NVDA,0.0073487886865397,144379778010.11295,Technology,Semiconductors,205.48100350655375,32.509929913420955,104.27286732358398
2018-03-01,2018-03-01,MU,0.0026012666873182,51106423504.59973,Technology,Semiconductors,191.26095946242089,31.539092807713732,99.32650465110584
2018-03-01,2018-03-01,APTV,0.0010547159040737,20721734504.739227,Consumer Cyclical,Auto Parts,539.044060689032,94.49664850115434,659.1516729503453
2018-03-01,2018-03-01,PEG,0.0009591966387775,18845091848.7304,Utilities,Utilities - Regulated Electric,2479.3624934370464,284.6242097716054,1113.672080259576
2018-03-01,2018-03-01,FAST,0.0006610600980527,12987679232.499048,Industrials,Industrial Distribution,767.8136464146396,160.49028821985328,721.6462988719973
2018-03-01,2018-03-01,CAT,0.0031684121631844,62248986095.21895,Industrials,Farm & Heavy Construction Machinery,817.4585675396104,164.03157226807537,708.5220943847073
2018-03-01,2018-03-01,DTE,0.0007066325935219,13883030433.88342,Utilities,Utilities - Regulated Electric,2561.2134388549807,324.16373542663854,1189.0232814366952
2018-03-01,2018-03-01,BX,0.0015466758618707,30387146387.747,Financial Services,Asset Management,279.66223710057005,20.993520186497467,95.72706893933298
2018-03-01,2018-03-01,TDY,0.0004382083037292,8609366837.625502,Technology,Scientific & Technical Instruments,180.2776880382855,28.9189835008601,100.8972518452563
2018-03-01,2018-03-01,MTD,0.0006581690397477,12930879346.95528,Healthcare,Diagnostics & Research,152.92877840313713,38.87672036477187,298.5235726158452
2018-03-01,2018-03-01,UPS,0.0035670828970087,70081568375.6306,Industrials,Integrated Freight & Logistics,864.5622685360647,138.72015421510218,761.9942065052447
2018-03-01,2018-03-01,FRT,0.0003723783130596,7316021791.972827,Real Estate,REIT - Retail,332.58308443895777,65.05203025159551,380.57621487770524
2018-03-01,2018-03-01,MET,0.0012548146944251,24653024430.64736,Financial Services,Insurance - Life,314.7751666868045,20.546135621967142,91.31641638177166
2018-03-01,2018-03-01,FDX,0.0026637945875053,52334893220.29435,Industrials,Integrated Freight & Logistics,825.1973336384161,156.77869919169595,706.3814264111135
2018-03-01,2018-03-01,AMAT,0.002150071505184,42241906777.49821,Technology,Semiconductor Equipment & Materials,202.97806041456167,30.670910159257076,95.98516575083326
2018-03-01,2018-03-01,URI,0.0005821067923848,11436503762.40088,Industrials,Rental & Leasing Services,789.7862803852838,158.27949082364867,642.815996641666
2018-03-01,2018-03-01,META,0.0229235802814519,450373738231.87946,Communication Services,Internet Content & Information,148.98058251041914,48.4297826357542,196.70198558280953
2018-03-01,2018-03-01,STZ,0.0016610558090727,32634340053.293484,Consumer Defensive,Beverages - Brewers,520.3027328350139,79.77985947514954,453.6682747249446
2018-03-01,2018-03-01,MRK,0.0054408720752852,106895426704.8058,Healthcare,Drug Manufacturers - General,144.91979376923013,39.10696230378254,277.34154651027274
2018-03-01,2018-03-01,FIS,0.0023130393678212,45443694831.8265,Technology,Information Technology Services,206.28670713969348,30.023749910851173,91.41677825769679
2018-03-01,2018-03-01,MCD,0.0048336023161641,94964552549.3474,Consumer Cyclical,Restaurants,529.3213355124261,101.38597814204984,540.8194820325818
2018-03-01,2018-03-01,FE,0.0007040046611809,13831400117.079384,Utilities,Utilities - Regulated Electric,2636.913751129205,299.5685668769462,1133.4366487916677
2018-03-01,2018-03-01,MCK,0.0009117210688087,17912351427.773346,Healthcare,Medical Distribution,137.4797777058818,40.07200311069696,286.87399696916975
2018-03-01,2018-03-01,APO,0.0007161087556697,14069206175.987558,Financial Services,Asset Management,324.7698052268958,18.594909294937956,100.98692184584897
2018-03-01,2018-03-01,UHS,0.0003703113943075,7275413566.139319,Healthcare,Medical Care Facilities,161.6784977338784,41.5775703545215,306.59266236807986
2018-03-01,2018-03-01,MDT,0.0043342691034573,85154280206.67703,Healthcare,Medical Devices,142.20089700601818,38.84979959811228,272.50902834734205
2018-03-01,2018-03-01,FITB,0.0008405807830859,16514676368.882893,Financial Services,Banks - Regional,312.55829038955363,21.06150546554352,101.74983414340613
2018-03-01,2018-03-01,UNH,0.0095040192266652,186723043031.99164,Healthcare,Healthcare Plans,152.43505781933692,36.56939499034087,322.46319734496666
2018-03-01,2018-03-01,AAPL,0.0318075965798926,624915741780.9095,Technology,Consumer Electronics,201.175824607753,28.48724055162671,93.46357396713009
2018-03-01,2018-03-01,FSLR,0.0003419397846493,6718003783.525209,Technology,Solar,218.18534857795063,32.83430000786297,90.19943791600097
2018-09-01,2018-09-01,EL,0.0021523231891924,46181946651.75034,Consumer Defensive,Household & Personal Products,584.5683994072909,76.39965818594666,475.85762584475157
2018-09-01,2018-09-01,MCO,0.0013721888050027,29442767009.605984,Financial Services,Financial Data & Stock Exchanges,296.50904332039664,19.520595509687265,103.15154535999423
2018-09-01,2018-09-01,HIG,0.0005756834531024,12352318951.433895,Financial Services,Insurance - Property & Casualty,286.0918469156349,20.17200953175957,99.93883253540294
2018-09-01,2018-09-01,VRSN,0.0007010426940415,15042125857.025175,Technology,Software - Infrastructure,194.72383510579914,31.976339436148464,104.63987604208695
2018-09-01,2018-09-01,GIS,0.000932268174484,20003482430.211,Consumer Defensive,Packaged Foods,538.7484922470131,82.30659009862947,540.8774688571405
2018-09-01,2018-09-01,FTV,0.0010889693325394,23365786269.11272,Technology,Scientific & Technical Instruments,210.7767988236878,28.930173660180536,93.75122721492197
2018-09-01,2018-09-01,MNST,0.0013386070979529,28722211374.078697,Consumer Defensive,Beverages - Non-Alcoholic,553.0470907264806,73.73227509460914,488.218927639082
2018-09-01,2018-09-01,ADSK,0.001512903849284,32462060162.572166,Technology,Software - Application,212.44253108443735,28.667964580434745,100.026281592451
2018-09-01,2018-09-01,LH,0.0005558000138076,11925684170.29383,Healthcare,Diagnostics & Research,137.03350858490745,42.73828993901252,318.33908078142144
2018-09-01,2018-09-01,MLM,0.0005440313382339,11673166170.097778,Basic Materials,Building Materials,2595.193902822156,214.27617087408825,1042.9019012148274
2018-09-01,2018-09-01,ADP,0.002374548098497,50950179860.27892,Technology,Software - Application,180.10318858957737,28.648123453948664,99.58415106110343
2018-09-01,2018-09-01,ADI,0.0019649052947027,42160560250.13102,Technology,Semiconductors,200.28468185744802,28.871810283432655,96.51306443583964
2018-09-01,2018-09-01,TFC,0.0023847965262188,51170078221.587685,Financial Services,Banks - Regional,315.71087672606035,19.20420625217703,99.98308996690017
2018-09-01,2018-09-01,LYV,0.0005283452106629,11336592225.119823,Communication Services,Entertainment,161.21910726580913,47.00303465195819,218.8207371152475
2018-09-01,2018-09-01,MMC,0.001737871364192,37289140883.5451,Financial Services,Insurance Brokers,303.71005242427077,19.46811661691568,105.76539234548478
2018-09-01,2018-09-01,ESS,0.0006265295242189,13443312420.975515,Real Estate,REIT - Residential,334.2929681709296,62.29986097000536,416.41377593164026
2018-09-01,2018-09-01,GOOGL,0.0355648354133827,763107204339.206,Communication Services,Internet Content & Information,156.93982818042994,52.12040343804486,199.7167052667461
2018-09-01,2018-09-01,MS,0.0029597123371838,63505926036.89459,Financial Services,Capital Markets,320.21658722620873,19.2971441852091,108.06561504148755
2018-09-01,2018-09-01,ERIE,0.0002593558201763,5564943365.08036,Financial Services,Insurance Brokers,282.00923656609206,19.66133774522077,97.0807507224901
2018-09-01,2018-09-01,APH,0.0012247674413971,26279577771.321987,Technology,Electronic Components,194.44606939218573,27.545849240374526,106.93240822054607
2018-09-01,2018-09-01,TRMB,0.0004739157133447,10168709932.13888,Technology,Scientific & Technical Instruments,201.7746124629076,32.60393189296341,106.43447165812638
2018-09-01,2018-09-01,WBD,0.0030883287232521,66265620821.47683,Communication Services,Entertainment,143.58561444851256,54.48261510767581,212.4308955591835
2018-09-01,2018-09-01,AZO,0.0005997731132226,12869205729.458073,Consumer Cyclical,Specialty Retail,502.86975765842215,107.51024085245471,602.8804003270736
2018-09-01,2018-09-01,MOS,0.0004117116638277,8834010705.39553,Basic Materials,Agricultural Inputs,2673.6295740451333,219.9817733107852,994.5978029108212
2018-09-01,2018-09-01,EQR,0.0009769123973198,20961404143.67019,Real Estate,REIT - Residential,326.1643170838277,59.90065839243208,370.5034826593495
2018-09-01,2018-09-01,AON,0.0013824328709597,29662571781.44386,Financial Services,Insurance Brokers,306.0022006834245,19.470384211840567,92.81502433301095
2018-09-01,2018-09-01,LHX,0.0012491625156463,26803017756.17214,Industrials,Aerospace & Defense,809.3968650468784,147.63310584211843,732.0362312434778
2018-09-01,2018-09-01,EXPD,0.0004303115313507,9233104156.597944,Industrials,Integrated Freight & Logistics,792.4014541710266,147.11453465374743,751.0776482915684
2018-09-01,2018-09-01,META,0.0207717072968809,445694161112.59296,Communication Services,Internet Content & Information,159.87844273639058,45.82733705693236,192.72355128742166
2018-09-01,2018-09-01,FICO,0.0002525803910611,5419564405.492223,Technology,Software - Application,215.6096722800477,28.080282004558104,109.97559529835516
2018-09-01,2018-09-01,VMC,0.0006427495046133,13791341133.869793,Basic Materials,Building Materials,2353.8226348194876,196.30314400695534,979.9960080260123
2018-09-01,2018-09-01,URI,0.0004758768972164,10210790642.597328,Industrials,Rental & Leasing Services,751.7581938172236,142.45880636885428,670.7336491842025
2018-09-01,2018-09-01,AMCR,0.0005146304788011,11042318103.851404,Consumer Cyclical,Packaging & Containers,495.46695552520595,101.6197353075875,602.3976486187885
2018-09-01,2018-09-01,AMAT,0.0014880207423165,31928148562.17997,Technology,Semiconductor Equipment & Materials,215.66301584306888,30.886383282582614,95.19865400392737
2018-09-01,2018-09-01,MRK,0.0063793702573074,136880807851.7554,Healthcare,Drug Manufacturers - General,140.24637979636566,43.46933197899116,316.8922147106258
2018-09-01,2018-09-01,FDX,0.0024513169401243,52597392772.51755,Industrials,Integrated Freight & Logistics,775.4237680415532,136.6100870907001,753.2283682993234
2018-09-01,2018-09-01,MET,0.0011644361464279,24985061845.60525,Financial Services,Insurance - Life,287.466507486025,21.526236935756575,96.74928402020893
2018-09-01,2018-09-01,AAPL,0.0372220656157581,798666044749.4529,Technology,Consumer Electronics,197.5992448283691,31.635218532273278,107.58684278895463
2018-09-01,2018-09-01,GILD,0.0033806251752445,72537364405.42844,Healthcare,Drug Manufacturers - General,139.70269036064906,36.2193413391135,272.90846755485194
2018-09-01,2018-09-01,FRT,0.0003976379757949,8532034536.95235,Real Estate,REIT - Retail,320.84276856377335,55.16777279560542,370.1383325694284
2018-09-01,2018-09-01,WAB,0.0008230818317725,17660694005.349148,Industrials,Railroads,784.3204902600069,147.9356673084553,689.236210258202
2018-09-01,2018-09-01,UPS,0.0038827520889562,83311396139.08363,Industrials,Integrated Freight & Logistics,817.8816773266401,153.38468501100874,747.5789427132765
2018-09-01,2018-09-01,GL,0.0003234665512114,6940553856.727949,Financial Services,Insurance - Life,291.6621070014614,19.911829746846625,98.95890674112161
2018-09-01,2018-09-01,UNH,0.0104149915693874,223472286806.67465,Healthcare,Healthcare Plans,148.71465269952265,43.36033798979598,328.2198741221879
2018-09-01,2018-09-01,GPN,0.001364573481994,29279366623.134888,Industrials,Specialty Business Services,853.0355491432899,158.23720772946743,754.6474405838334
2018-09-01,2018-09-01,APTV,0.0009378544224226,20123345379.037743,Consumer Cyclical,Auto Parts,455.8265915796829,93.20996395840588,611.347269625811
2018-09-01,2018-09-01,MTD,0.0005640276975066,12102223851.490845,Healthcare,Diagnostics & Research,135.97696275789974,36.514138240790565,272.9834431306801
2018-09-01,2018-09-01,FAST,0.0006518443422835,13986487155.713194,Industrials,Industrial Distribution,722.6169008616205,157.61813787497672,690.399722020718
2018-09-01,2018-09-01,MDT,0.0048466972413587,103994564831.869,Healthcare,Medical Devices,140.54382738048358,38.240787174612656,298.17262541168293
2018-09-01,2018-09-01,LII,0.000337435832572,7240289793.131,Industrials,Building Products & Equipment,787.8715256932986,157.20448325847283,665.7853028557709
2018-09-01,2018-09-01,LDOS,0.0004122974709152,8846580245.043694,Technology,Information Technology Services,211.9751082116288,29.189209877110947,100.48707576779164
2018-09-01,2018-09-01,MGM,0.0003812134253393,8179616407.216252,Consumer Cyclical,Resorts & Casinos,528.6876803849716,99.89820879388148,568.9642539070946
2018-09-01,2018-09-01,FSLR,0.0002572519222654,5519800469.454556,Technology,Solar,212.6419914312202,31.825616098440456,97.7218303839081
2018-09-01,2018-09-01,APO,0.0007024232369505,15071747876.28892,Financial Services,Asset Management,277.92346923235084,21.188530824082036,94.55700970145398
2018-09-01,2018-09-01,UAL,0.001318259687662,28285621264.71434,Industrials,Airlines,879.7959917154243,138.96977103869523,759.303232367727
2018-09-01,2018-09-01,ACGL,0.0005047532797672,10830385118.53378,Financial Services,Insurance - Diversified,325.7755163345372,20.767456156049274,94.98206883979876
2018-09-01,2018-09-01,FITB,0.0006891131293348,14786155692.491903,Financial Services,Banks - Regional,287.0749403624888,20.50758579835541,95.86003994373417
2018-09-01,2018-09-01,VRSK,0.0007356157275194,15783952175.526575,Industrials,Consulting Services,746.8710744861733,158.29940545148486,631.4271667837036
2018-09-01,2018-09-01,PEG,0.0009655038801368,20716613986.42841,Utilities,Utilities - Regulated Electric,2551.0278520658226,307.0530038115732,1314.876989471809
2018-09-01,2018-09-01,TYL,0.0004867697501391,10444516300.103634,Technology,Software - Application,188.86362438922458,32.452270924188426,109.73196303593356
2018-09-01,2018-09-01,ULTA,0.0005471693353789,11740497515.815416,Consumer Cyclical,Specialty Retail,548.5781637296401,100.21364346586581,607.0019136851133
2018-09-01,2018-09-01,CMG,0.0006037042970916,12953556316.129969,Consumer Cyclical,Restaurants,461.15179394389475,97.51676837278069,637.8808503060909
2018-09-01,2018-09-01,BBY,0.0006184358273436,13269647666.914248,Consumer Cyclical,Specialty Retail,479.08444360193124,104.15039756677902,644.4668970481504
2018-09-01,2018-09-01,CCL,0.0036014524798443,77275609503.32294,Consumer Cyclical,Travel Services,485.3324589118102,96.91698469095607,581.3892751202607
2018-09-01,2018-09-01,SNA,0.000369664690225,7931817623.270651,Industrials,Tools & Accessories,747.4738660475116,148.08221596073483,739.8128567413332
2018-09-01,2018-09-01,XEL,0.0010243681026625,21979651246.83117,Utilities,Utilities - Regulated Electric,2545.2524596371395,289.4320725705291,1232.34190272487
2018-09-01,2018-09-01,GLW,0.0010904752393122,23398098194.47586,Technology,Electronic Components,207.62047510739546,29.001058609808595,100.0077024266725
2018-09-01,2018-09-01,PFG,0.0004495892180562,9646741431.64617,Financial Services,Asset Management,328.1995157916903,18.25527588696704,108.58166775921678
2018-09-01,2018-09-01,AMD,0.0018367531387592,39410826353.84389,Technology,Semiconductors,215.7287727711176,29.90728817219195,101.84090855447936
2018-09-01,2018-09-01,CPAY,0.0006836842168778,14669668658.051643,Technology,Software - Infrastructure,204.81342727819128,30.41445548604432,107.91159107008039
2018-09-01,2018-09-01,KMX,0.000541213012181,11612693939.869982,Consumer Cyclical,Auto & Truck Dealerships,459.43008362438246,91.98785570201376,642.6439714727796
2018-09-01,2018-09-01,IBM,0.0043949402186961,94301309272.05466,Technology,Information Technology Services,218.62966805624092,32.03331402461196,90.05388529944369
2018-09-01,2018-09-01,MPWR,0.0003070185670194,6587632914.232521,Technology,Semiconductors,182.88383266129864,32.37719302685162,96.27118145952397
2018-09-01,2018-09-01,PPL,0.0007562317423904,16226305676.95488,Utilities,Utilities - Regulated Electric,2406.202820480636,294.4214751569305,1108.6286833136596
2018-09-01,2018-09-01,JBL,0.0001493883817491,3205395133.487276,Technology,Electronic Components,201.0722174783059,28.49279355244093,94.22179402985765
2018-09-01,2018-09-01,CAH,0.0004777295852297,10250543380.206108,Healthcare,Medical Distribution,142.30511998639898,40.68223185418246,329.4859306409194
2018-09-01,2018-09-01,SO,0.0017340890170534,37207983855.34058,Utilities,Utilities - Regulated Electric,2514.735669223826,318.41691326404634,1164.364583045092
2018-09-01,2018-09-01,HII,0.0003849774218575,8260379690.01449,Industrials,Aerospace & Defense,825.8135663858534,157.05781210282103,639.3204632224297
2018-09-01,2018-09-01,CSGP,0.0008325053096621,17862891591.361195,Real Estate,Real Estate Services,370.85166598900844,57.71949307307638,380.85369811645506
2018-09-01,2018-09-01,JBHT,0.0005292782908908,11356613131.609444,Industrials,Integrated Freight & Logistics,725.3520167555878,151.48289680935366,634.8348506204095
2018-09-01,2018-09-01,PG,0.0077434255740356,166149056311.60376,Consumer Defensive,Household & Personal Products,543.8517355121631,78.64820158463256,545.9431556619423
2018-09-01,2018-09-01,WYNN,0.0007281964540637,15624758383.14248,Consumer Cyclical,Resorts & Casinos,464.2282583624124,100.3409107535463,580.4540700842132
2018-09-01,2018-09-01,CPRT,0.0007119814126219,15276835644.317327,Industrials,Specialty Business Services,756.7436623190825,145.77561888330845,749.3633632144639
2018-09-01,2018-09-01,IDXX,0.0009517063146031,20420562520.458748,Healthcare,Diagnostics & Research,155.42994989487394,41.52533032770363,316.00487508858583
2018-09-01,2018-09-01,SWKS,0.0005924267009865,12711575304.961142,Technology,Semiconductors,196.46251747520458,32.9034273874645,107.03538760541174
2018-09-01,2018-09-01,LEN,0.0005981311171679,12833973764.956354,Consumer Cyclical,Residential Construction,506.00511888685884,105.84119275990196,543.7946049979505
2018-09-01,2018-09-01,PPG,0.0010618844821066,22784632321.58533,Basic Materials,Specialty Chemicals,2298.0082803508535,213.23883215039595,1010.9485305286623
2018-09-01,2018-09-01,DIS,0.0090215910078399,193574383591.66064,Communication Services,Entertainment,155.58856709492093,53.15731165636286,218.58320336680296
2018-09-01,2018-09-01,EVRG,0.0004803018667361,10305736284.274136,Utilities,Utilities - Regulated Electric,2391.75992060498,288.1839021646076,1203.4217237201003
2018-09-01,2018-09-01,ATO,0.0005709874249412,12251557261.413168,Utilities,Utilities - Regulated Gas,2377.856701927141,317.2720647411999,1119.4782707675195
2018-09-01,2018-09-01,EG,0.0003802407718085,8158746384.678757,Financial Services,Insurance - Reinsurance,293.41498938524705,19.667335618134828,109.91164809818397
2018-09-01,2018-09-01,LIN,0.0031664166769789,67941137645.00028,Basic Materials,Specialty Chemicals,2453.6437259201793,185.52032498052245,978.1857210037115
2018-09-01,2018-09-01,MAS,0.0003419600593879,7337365177.767793,Industrials,Building Products & Equipment,810.0261441871078,137.60442863300906,706.9821959849373
2018-09-01,2018-09-01,WMT,0.0108680827550792,233194169222.4132,Consumer Defensive,Discount Stores,581.2459285968698,83.2507256216371,499.9240627384319
2018-09-01,2018-09-01,GM,0.0016559585108604,35531553992.484,Consumer Cyclical,Auto Manufacturers,477.4731259667384,102.01541074058996,644.5596505051953
2018-09-01,2018-09-01,VTR,0.0008724243110843,18719425221.313923,Real Estate,REIT - Healthcare Facilities,335.612283764388,59.527125203145964,373.93436666788745
2018-09-01,2018-09-01,AIZ,0.0002107915660826,4522910364.18294,Financial Services,Insurance - Property & Casualty,328.87923240940125,19.34209531157073,109.96125024572221
2018-09-01,2018-09-01,EXPE,0.000758027686486,16264840872.240774,Consumer Cyclical,Travel Services,521.3066185779138,96.08528315409761,582.8430047947304
2018-09-01,2018-09-01,GS,0.0029277937108367,62821054774.73508,Financial Services,Capital Markets,328.5278196558735,21.169049182590733,96.36959337949567
2018-09-01,2018-09-01,MOH,0.0003658382776995,7849715093.311939,Healthcare,Healthcare Plans,162.64524784608042,43.02293562006074,300.53460600122764
2018-09-01,2018-09-01,MTCH,0.0005353316070443,11486497865.032787,Communication Services,Internet Content & Information,138.9402595268986,47.731488810736636,187.0671073601351
2018-09-01,2018-09-01,WRB,0.0003494976383508,7499097426.575749,Financial Services,Insurance - Property & Casualty,283.34264913069126,20.391947094345184,102.29990056378251
2018-09-01,2018-09-01,EXC,0.0011675466699711,25051803696.017178,Utilities,Utilities - Regulated Electric,2392.827266586371,304.3523547338286,1133.127860366728
2018-09-01,2018-09-01,F,0.0013214896806409,28354926545.718742,Consumer Cyclical,Auto Manufacturers,496.29798357424016,94.26750304414011,617.0025438363905
2018-09-01,2018-09-01,USB,0.0029699430177166,63725443600.49718,Financial Services,Banks - Regional,302.3977649025333,20.71984092836854,93.16835193491544
2018-09-01,2018-09-01,LRCX,0.0006396484559504,13724802583.973991,Technology,Semiconductor Equipment & Materials,185.15534188203043,30.224336330588702,103.6272384144719
2018-09-01,2018-09-01,T,0.0049448091753322,106099731994.2261,Communication Services,Telecom Services,147.73493262123924,51.408679711552644,202.1010909188915
2018-09-01,2018-09-01,TAP,0.0005306240279736,11385488329.570244,Consumer Defensive,Beverages - Brewers,521.91081936686,79.06362922381352,513.5865495582925
2018-09-01,2018-09-01,MA,0.0086905869163481,186472098316.1304,Financial Services,Credit Services,310.791584118154,20.7160987512764,90.29008034863779
2018-09-01,2018-09-01,ANSS,0.0007443544310345,15971456701.598164,Technology,Software - Application,189.3734943411196,31.78897418245885,103.21176641732094
2018-09-01,2018-09-01,AEP,0.0014266744440568,30611853924.022804,Utilities,Utilities - Regulated Electric,2733.698016662342,308.383666707288,1141.1763436622584
2018-09-01,2018-09-01,ES,0.000866555462528,18593498570.38285,Utilities,Utilities - Regulated Electric,2325.134314305352,323.0732114643013,1237.0843380092185
2018-09-01,2018-09-01,HAL,0.0014309092567419,30702719410.43702,Energy,Oil & Gas Equipment & Services,3632.8836746573006,424.2386439088299,1629.3812802505374
2018-09-01,2018-09-01,MDLZ,0.002245571069563,48182746837.46925,Consumer Defensive,Confectioners,588.7907783422671,81.13608795416442,480.2859360033856
2018-09-01,2018-09-01,FTNT,0.0005856466453827,12566097075.778688,Technology,Software - Infrastructure,208.26621690584562,28.39631530162677,97.04931801547727
2018-09-01,2018-09-01,TSN,0.000869565679349,18658088160.52362,Consumer Defensive,Farm Products,495.44854413380637,83.09747355820076,541.4123040954048
2018-09-01,2018-09-01,GOOG,0.0345285819255397,740872530878.659,Communication Services,Internet Content & Information,150.4745538940531,48.938968028728084,190.0020447770766
2018-09-01,2018-09-01,HAS,0.0005208904321009,11176636607.125824,Consumer Cyclical,Leisure,463.81691430884916,99.55160351360514,647.3066579682862
2018-09-01,2018-09-01,GWW,0.0007358091421568,15788102232.78103,Industrials,Industrial Distribution,753.0494136528245,162.89334510883208,663.4192803623899
2018-09-01,2018-09-01,BEN,0.0005785074608658,12412913092.930716,Financial Services,Asset Management,308.0112244000694,19.551672157079857,92.16712858841537
2018-09-01,2018-09-01,UHS,0.0003786717685262,8125080610.762024,Healthcare,Medical Care Facilities,135.62069159187385,42.72496795367384,285.4108578770422
2018-09-01,2018-09-01,NDAQ,0.0007444178622697,15972817732.289083,Financial Services,Financial Data & Stock Exchanges,270.08832647419604,19.88293762253563,97.0409857119985
2018-09-01,2018-09-01,HCA,0.0014634925419199,31401852117.544186,Healthcare,Medical Care Facilities,160.98712176465935,42.529408132539615,286.5769079540798
2018-09-01,2018-09-01,AMGN,0.0041605431676394,89271900974.27647,Healthcare,Drug Manufacturers - General,148.43980299969292,40.858756817456204,319.5387095222967
2018-09-01,2018-09-01,BAC,0.009196978372172,197337633434.2718,Financial Services,Banks - Diversified,295.50076374992346,18.862814457805335,97.66316165991209
2018-09-01,2018-09-01,EW,0.0013050581381337,28002358389.000565,Healthcare,Medical Devices,158.92470360964492,39.77450645836055,318.8209095867903
2018-09-01,2018-09-01,MPC,0.00099733629061,21399635332.68884,Energy,Oil & Gas Refining & Marketing,4359.284996149625,401.9582699992873,1443.5599607726572
2018-09-01,2018-09-01,LNT,0.0004163822602859,8934226712.706968,Utilities,Utilities - Regulated Electric,2283.7951145759025,297.42592662475613,1198.6277004783233
2018-09-01,2018-09-01,IT,0.0005214135683426,11187861431.5976,Technology,Information Technology Services,208.40474129258703,27.91095965393987,102.49525390441916
2018-09-01,2018-09-01,NWSA,0.0003312355524165,7107251683.983694,Communication Services,Entertainment,141.12401009366536,49.34024095788804,194.4462797284238
2018-09-01,2018-09-01,AWK,0.0007090961790961,15214927794.494793,Utilities,Utilities - Regulated Water,2478.7662352574603,307.6855612764972,1170.3305637439298
2018-09-01,2018-09-01,NKE,0.0052428189370647,112494064865.39392,Consumer Cyclical,Footwear & Accessories,504.8148896932291,99.08317331136651,560.5054582342685
2018-09-01,2018-09-01,TJX,0.00259316543732,55641006186.62611,Consumer Cyclical,Apparel Retail,497.64784467562595,90.97994126102265,549.4095097631425
2018-09-01,2018-09-01,TDG,0.0007186992507943,15420978887.138298,Industrials,Aerospace & Defense,741.3306814357865,155.35587723768955,638.7403724015816
2018-09-01,2018-09-01,ELV,0.0026760762024073,57420005060.65272,Healthcare,Healthcare Plans,149.0255840420414,38.061471408401054,279.9097328558337
2018-09-01,2018-09-01,LMT,0.0029745543837413,63824388712.83736,Industrials,Aerospace & Defense,748.2295924992638,145.46047364079553,648.4620880228583
2018-09-01,2018-09-01,ENPH,2.891727509203849e-05,620471898.6071733,Technology,Solar,181.00438427058526,27.263112976142377,103.68460886159964
2018-09-01,2018-09-01,LULU,0.0008707965957256,18684499674.70628,Consumer Cyclical,Apparel Retail,497.5002082840185,96.76733701785507,645.0232597596334
2018-09-01,2018-09-01,AMP,0.0005503733817551,11809246066.01308,Financial Services,Asset Management,278.68814611526534,18.365940798507157,106.61424848982763
2018-09-01,2018-09-01,WAT,0.0005357888939984,11496309775.169643,Healthcare,Diagnostics & Research,146.14347956027754,43.99088585785311,319.0215701240428
2018-09-01,2018-09-01,NWS,0.00031087302607,6670337232.589237,Communication Services,Entertainment,143.88893723498566,48.22955607999309,216.91290810698075
2018-09-01,2018-09-01,VTRS,0.0018421035146546,39525628245.77419,Healthcare,Drug Manufacturers - Specialty & Generic,156.64362367888918,40.98133800707139,304.52786119866454
2018-09-01,2018-09-01,NEE,0.0034162682950364,73302151341.23613,Utilities,Utilities - Regulated Electric,2556.1336642034703,288.92157197147355,1128.6578092871393
2018-09-01,2018-09-01,LYB,0.0011770916498811,25256608325.364185,Basic Materials,Specialty Chemicals,2660.222010601636,209.44459842000444,953.5755407838342
2018-09-01,2018-09-01,EMR,0.0017255089213867,37023882544.56229,Industrials,Specialty Industrial Machinery,742.0150056506275,152.932156640949,726.2513285620751
2018-09-01,2018-09-01,HSIC,0.0003473962910767,7454009259.427863,Healthcare,Medical Distribution,161.3909116362036,36.878119057762085,309.08944828221297
2018-09-01,2018-09-01,TMO,0.004195819706074,90028822250.88744,Healthcare,Diagnostics & Research,144.87989302675084,37.53199621115761,314.45981624106554
2018-09-01,2018-09-01,BALL,0.0005401144542045,11589122412.080605,Consumer Cyclical,Packaging & Containers,515.5214263008377,99.4537843654313,565.9937431043086
2018-09-01,2018-09-01,EIX,0.0008488751146977,18214135060.11479,Utilities,Utilities - Regulated Electric,2435.3467236441384,311.46844125485796,1298.612494505128
2018-09-01,2018-09-01,AVB,0.0009741373055514,20901859582.405704,Real Estate,REIT - Residential,324.74411722586814,56.23110906334658,418.78242257739055
2018-09-01,2018-09-01,MKTX,0.0003121867995145,6698526593.475767,Financial Services,Capital Markets,292.0067893718458,18.16737797394689,99.82251753711606
