Review Date,effectDate,Symbol,Weight,Market Cap,Sector,Sub-Sector
2018-09-01,2018-09-01,MTB,0.0010962392831555,23521776072.6897,Financial Services,Banks - Regional
2018-09-01,2018-09-01,ETR,0.0005766116424805,12372234915.986938,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,GEN,0.0002920084115787,6265563161.289787,Technology,Software - Infrastructure
2018-09-01,2018-09-01,KHC,0.0023851230403248,51177084166.1884,Consumer Defensive,Packaged Foods
2018-09-01,2018-09-01,NI,0.0004785791392214,10268772081.788044,Utilities,Utilities - Regulated Gas
2018-09-01,2018-09-01,LKQ,0.0003860764473687,8283961249.597982,Consumer Cyclical,Auto Parts
2018-09-01,2018-09-01,AXON,0.0002324456395376,4987537270.640188,Industrials,Aerospace & Defense
2018-09-01,2018-09-01,AME,0.0007840182245349,16822514388.769958,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,EPAM,0.0003798857826288,8151129456.40253,Technology,Information Technology Services
2018-09-01,2018-09-01,ALLE,0.0003238774730177,6949370919.625163,Industrials,Security & Protection Services
2018-09-01,2018-09-01,EA,0.0013528257441289,29027297878.95813,Communication Services,Electronic Gaming & Multimedia
2018-09-01,2018-09-01,VRTX,0.0022244101294012,47728700988.51724,Healthcare,Biotechnology
2018-09-01,2018-09-01,VICI,0.0007107475498329,15250360909.581455,Real Estate,REIT - Diversified
2018-09-01,2018-09-01,TXT,0.000592577061195,12714801552.37626,Industrials,Aerospace & Defense
2018-09-01,2018-09-01,EOG,0.0024111920328606,51736441064.16631,Energy,Oil & Gas E&P
2018-09-01,2018-09-01,DOC,0.0006353467665359,13632502137.624727,Real Estate,REIT - Healthcare Facilities
2018-09-01,2018-09-01,TSCO,0.000366597617805,7866008094.482258,Consumer Cyclical,Specialty Retail
2018-09-01,2018-09-01,GNRC,0.0001508071230842,3235836768.3598986,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,BAX,0.0015406163081923,33056680573.35266,Healthcare,Medical Instruments & Supplies
2018-09-01,2018-09-01,BKR,0.0012662431343598,27169513004.73136,Energy,Oil & Gas Equipment & Services
2018-09-01,2018-09-01,KLAC,0.0006552888812037,14060395903.921358,Technology,Semiconductor Equipment & Materials
2018-09-01,2018-09-01,NEM,0.0013132110893165,28177294550.29368,Basic Materials,Gold
2018-09-01,2018-09-01,GRMN,0.0005144147643059,11037689563.23098,Technology,Scientific & Technical Instruments
2018-09-01,2018-09-01,HSY,0.0008075497240105,17327424831.06419,Consumer Defensive,Confectioners
2018-09-01,2018-09-01,NFLX,0.0071472876839983,153357850802.58517,Communication Services,Entertainment
2018-09-01,2018-09-01,FIS,0.0023569874405871,50573384511.496994,Technology,Information Technology Services
2018-09-01,2018-09-01,MSI,0.000894596568488,19195170691.9332,Technology,Communication Equipment
2018-09-01,2018-09-01,GE,0.0029580098137876,63469395349.9369,Industrials,Aerospace & Defense
2018-09-01,2018-09-01,STZ,0.0014775680060818,31703866396.01636,Consumer Defensive,Beverages - Brewers
2018-09-01,2018-09-01,MCK,0.0007224219812871,15500856733.497458,Healthcare,Medical Distribution
2018-09-01,2018-09-01,CAT,0.0026443983965562,56740301033.30001,Industrials,Farm & Heavy Construction Machinery
2018-09-01,2018-09-01,ON,0.0004033658115864,8654935506.601454,Technology,Semiconductors
2018-09-01,2018-09-01,DG,0.0009999690750571,21456126435.64724,Consumer Defensive,Discount Stores
2018-09-01,2018-09-01,AKAM,0.0005096634834318,10935742327.35352,Technology,Software - Infrastructure
2018-09-01,2018-09-01,K,0.0008587440913959,18425891620.50233,Consumer Defensive,Packaged Foods
2018-09-01,2018-09-01,TMUS,0.00347359061977,74532104424.53348,Communication Services,Telecom Services
2018-09-01,2018-09-01,FANG,0.0013135355566593,28184256577.924088,Energy,Oil & Gas E&P
2018-09-01,2018-09-01,HRL,0.0008392053355276,18006652639.254543,Consumer Defensive,Packaged Foods
2018-09-01,2018-09-01,DLR,0.0015417776447531,33081599128.040874,Real Estate,REIT - Specialty
2018-09-01,2018-09-01,BMY,0.0045256509339489,97105941638.10878,Healthcare,Drug Manufacturers - General
2018-09-01,2018-09-01,TROW,0.0009172049701565,19680274418.444782,Financial Services,Asset Management
2018-09-01,2018-09-01,ORCL,0.0055750203103103,119622039964.07028,Technology,Software - Infrastructure
2018-09-01,2018-09-01,DFS,0.0007765282419785,16661803406.06026,Financial Services,Credit Services
2018-09-01,2018-09-01,HON,0.0040105281202497,86053059607.74785,Industrials,Conglomerates
2018-09-01,2018-09-01,OKE,0.0011723133013097,25154080303.58781,Energy,Oil & Gas Midstream
2018-09-01,2018-09-01,BSX,0.0024183217934941,51889422840.72637,Healthcare,Medical Devices
2018-09-01,2018-09-01,TTWO,0.0010621729854415,22790822677.05195,Communication Services,Electronic Gaming & Multimedia
2018-09-01,2018-09-01,TGT,0.0016206420773801,34773776696.25475,Consumer Defensive,Discount Stores
2018-09-01,2018-09-01,KEY,0.0007884911979466,16918490039.876331,Financial Services,Banks - Regional
2018-09-01,2018-09-01,WFC,0.007404438594633,158875483886.6926,Financial Services,Banks - Diversified
2018-09-01,2018-09-01,NRG,0.0002723466834214,5843685589.4628525,Utilities,Utilities - Independent Power Producers
2018-09-01,2018-09-01,KMB,0.0014207923030779,30485642060.372463,Consumer Defensive,Household & Personal Products
2018-09-01,2018-09-01,EMN,0.0004242299432895,9102612798.789646,Basic Materials,Specialty Chemicals
2018-09-01,2018-09-01,BIIB,0.002382699167004,51125075625.39267,Healthcare,Drug Manufacturers - General
2018-09-01,2018-09-01,HPE,0.0008241906293584,17684485242.284946,Technology,Communication Equipment
2018-09-01,2018-09-01,TER,0.0002978908093011,6391780533.829391,Technology,Semiconductor Equipment & Materials
2018-09-01,2018-09-01,NCLH,0.0011110210211086,23838944719.571777,Consumer Cyclical,Travel Services
2018-09-01,2018-09-01,WDC,0.0009362048228292,20087950267.001392,Technology,Computer Hardware
2018-09-01,2018-09-01,ETN,0.0013245489607354,28420568876.2131,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,ALB,0.0004814894042279,10331217026.836332,Basic Materials,Specialty Chemicals
2018-09-01,2018-09-01,DOV,0.0004939116943692,10597759497.538364,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,ZBRA,0.0004008581224914,8601128548.34237,Technology,Communication Equipment
2018-09-01,2018-09-01,IVZ,0.000363773541697,7805412486.529474,Financial Services,Asset Management
2018-09-01,2018-09-01,CMS,0.0005671092566796,12168344219.493645,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,RL,0.0003281947072665,7042004908.220309,Consumer Cyclical,Apparel Manufacturing
2018-09-01,2018-09-01,KO,0.0072840564336699,156292469140.88873,Consumer Defensive,Beverages - Non-Alcoholic
2018-09-01,2018-09-01,COR,0.0007393337074987,15863728091.11419,Healthcare,Medical Distribution
2018-09-01,2018-09-01,ABBV,0.0059679481316259,128053009705.55682,Healthcare,Drug Manufacturers - General
2018-09-01,2018-09-01,SRE,0.001348731409376,28939446598.03228,Utilities,Utilities - Diversified
2018-09-01,2018-09-01,DGX,0.0005014370589844,10759229665.652937,Healthcare,Diagnostics & Research
2018-09-01,2018-09-01,A,0.0008656733776283,18574571859.940502,Healthcare,Diagnostics & Research
2018-09-01,2018-09-01,J,0.0003319195333061,7121927718.286479,Industrials,Engineering & Construction
2018-09-01,2018-09-01,DLTR,0.0008243314962867,17687507794.382923,Consumer Defensive,Discount Stores
2018-09-01,2018-09-01,BA,0.011559072822363,248020597978.2917,Industrials,Aerospace & Defense
2018-09-01,2018-09-01,BKNG,0.002887703298177,61960843209.85822,Consumer Cyclical,Travel Services
2018-09-01,2018-09-01,BWA,0.0003570071319655,7660227053.964042,Consumer Cyclical,Auto Parts
2018-09-01,2018-09-01,TPR,0.0004479816700021,9612248610.65694,Consumer Cyclical,Luxury Goods
2018-09-01,2018-09-01,OMC,0.0004937075539545,10593379299.532469,Communication Services,Advertising Agencies
2018-09-01,2018-09-01,KDP,0.0012394141109342,26593848283.568523,Consumer Defensive,Beverages - Non-Alcoholic
2018-09-01,2018-09-01,D,0.0020453603833952,43886868191.48201,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,ODFL,0.0004847678581322,10401562123.73787,Industrials,Trucking
2018-09-01,2018-09-01,HD,0.0079322447958703,170200510699.76566,Consumer Cyclical,Home Improvement Retail
2018-09-01,2018-09-01,ORLY,0.0008880629870735,19054981007.666805,Consumer Cyclical,Specialty Retail
2018-09-01,2018-09-01,TRGP,0.0004407675699539,9457457180.988096,Energy,Oil & Gas Midstream
2018-09-01,2018-09-01,WST,0.0003858372811071,8278829509.351848,Healthcare,Medical Instruments & Supplies
2018-09-01,2018-09-01,DPZ,0.0004435845169924,9517899821.993267,Consumer Cyclical,Restaurants
2018-09-01,2018-09-01,OXY,0.0029705613821105,63738711715.43112,Energy,Oil & Gas E&P
2018-09-01,2018-09-01,BXP,0.000791971075633,16993157044.568235,Real Estate,REIT - Office
2018-09-01,2018-09-01,NOC,0.0018077343994662,38788177359.1842,Industrials,Aerospace & Defense
2018-09-01,2018-09-01,TECH,0.0003448803853984,7400025999.663951,Healthcare,Biotechnology
2018-09-01,2018-09-01,ALGN,0.0013450002744197,28859388418.867897,Healthcare,Medical Instruments & Supplies
2018-09-01,2018-09-01,PH,0.0009316097285249,19989354293.54846,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,PANW,0.0011662948175,25024942960.452583,Technology,Software - Infrastructure
2018-09-01,2018-09-01,BR,0.0006368115607721,13663931919.92251,Technology,Information Technology Services
2018-09-01,2018-09-01,DVN,0.0010120241316326,21714789252.853176,Energy,Oil & Gas E&P
2018-09-01,2018-09-01,BG,0.0003660442468315,7854134529.719837,Consumer Defensive,Farm Products
2018-09-01,2018-09-01,JPM,0.0122840262508477,263575771442.66632,Financial Services,Banks - Diversified
2018-09-01,2018-09-01,HST,0.0005791106496523,12425855588.045382,Real Estate,REIT - Hotel & Motel
2018-09-01,2018-09-01,DECK,0.0001410995580528,3027543584.207881,Consumer Cyclical,Footwear & Accessories
2018-09-01,2018-09-01,BRO,0.0003833887773107,8226292477.611964,Financial Services,Insurance Brokers
2018-09-01,2018-09-01,DAL,0.0017113946943243,36721036538.67584,Industrials,Airlines
2018-09-01,2018-09-01,JNPR,0.0003636997899816,7803830011.460906,Technology,Communication Equipment
2018-09-01,2018-09-01,SNPS,0.0007178343487679,15402420866.001003,Technology,Software - Infrastructure
2018-09-01,2018-09-01,PAYX,0.0009919482542842,21284025368.81035,Technology,Software - Application
2018-09-01,2018-09-01,HPQ,0.0008696358529787,18659593861.358364,Technology,Computer Hardware
2018-09-01,2018-09-01,SYK,0.0028006195011947,60092304466.85538,Healthcare,Medical Devices
2018-09-01,2018-09-01,PKG,0.0003819283061136,8194955453.856103,Consumer Cyclical,Packaging & Containers
2018-09-01,2018-09-01,DXCM,0.000641472945523,13763950273.564137,Healthcare,Medical Devices
2018-09-01,2018-09-01,DE,0.0016294972294047,34963779833.53823,Industrials,Farm & Heavy Construction Machinery
2018-09-01,2018-09-01,SYF,0.0004771190419742,10237443081.797125,Financial Services,Credit Services
2018-09-01,2018-09-01,PCAR,0.0008297099520206,17802912189.5121,Industrials,Farm & Heavy Construction Machinery
2018-09-01,2018-09-01,JCI,0.0009883519697138,21206860646.05533,Industrials,Building Products & Equipment
2018-09-01,2018-09-01,BLDR,8.260424127984248e-05,1772421857.065642,Industrials,Building Products & Equipment
2018-09-01,2018-09-01,PARA,0.0014986132289588,32155429323.48902,Communication Services,Entertainment
2018-09-01,2018-09-01,PAYC,0.0004117057019637,8833882782.931986,Technology,Software - Application
2018-09-01,2018-09-01,APD,0.0014646478590572,31426641514.7257,Basic Materials,Specialty Chemicals
2018-09-01,2018-09-01,PRU,0.0011782193932251,25280806077.45268,Financial Services,Insurance - Life
2018-09-01,2018-09-01,SMCI,5.84140013073906e-05,1253376958.2742364,Technology,Computer Hardware
2018-09-01,2018-09-01,WY,0.0009029330892771,19374045667.71493,Real Estate,REIT - Specialty
2018-09-01,2018-09-01,WMB,0.0011335820635969,24323032270.10073,Energy,Oil & Gas Midstream
2018-09-01,2018-09-01,DELL,0.0008123211833561,17429805032.16901,Technology,Computer Hardware
2018-09-01,2018-09-01,TSLA,0.0029926662746945,64213011753.26135,Consumer Cyclical,Auto Manufacturers
2018-09-01,2018-09-01,EBAY,0.0006780958812739,14549760914.631042,Consumer Cyclical,Internet Retail
2018-09-01,2018-09-01,NTRS,0.0007970886647452,17102964079.382149,Financial Services,Asset Management
2018-09-01,2018-09-01,KIM,0.0003916648075728,8403869520.861298,Real Estate,REIT - Retail
2018-09-01,2018-09-01,DD,0.0016914304333328,36292667583.36109,Basic Materials,Specialty Chemicals
2018-09-01,2018-09-01,TFX,0.0005204758661535,11167741352.656437,Healthcare,Medical Instruments & Supplies
2018-09-01,2018-09-01,HLT,0.0008576082684317,18401520505.69738,Consumer Cyclical,Lodging
2018-09-01,2018-09-01,BLK,0.0027984045878571,60044779536.53384,Financial Services,Asset Management
2018-09-01,2018-09-01,NXPI,0.0009810208461489,21049558267.364628,Technology,Semiconductors
2018-09-01,2018-09-01,BK,0.001434184564993,30772997011.71892,Financial Services,Banks - Diversified
2018-09-01,2018-09-01,HOLX,0.0004134537346596,8871389953.37548,Healthcare,Medical Instruments & Supplies
2018-09-01,2018-09-01,TEL,0.0011353880539082,24361783024.92589,Technology,Electronic Components
2018-09-01,2018-09-01,DHI,0.0006181267677837,13263016240.844318,Consumer Cyclical,Residential Construction
2018-09-01,2018-09-01,NVR,0.0003776402646496,8102947848.712237,Consumer Cyclical,Residential Construction
2018-09-01,2018-09-01,KEYS,0.0005192607122185,11141668049.872902,Technology,Scientific & Technical Instruments
2018-09-01,2018-09-01,DTE,0.0007305909728287,15676137069.399578,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,BX,0.001574145047094,33776099682.45068,Financial Services,Asset Management
2018-09-01,2018-09-01,V,0.0124805561065014,267792671281.33893,Financial Services,Credit Services
2018-09-01,2018-09-01,TDY,0.0005069240662553,10876963228.31334,Technology,Scientific & Technical Instruments
2018-09-01,2018-09-01,NVDA,0.0077138926589185,165515374754.2713,Technology,Semiconductors
2018-09-01,2018-09-01,ARE,0.0008291448300229,17790786485.491947,Real Estate,REIT - Office
2018-09-01,2018-09-01,DUK,0.0022284468446046,47815315938.869385,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,NUE,0.0005974655938745,12819693771.419218,Basic Materials,Steel
2018-09-01,2018-09-01,AVGO,0.0037942833639039,81413141285.33815,Technology,Semiconductors
2018-09-01,2018-09-01,WELL,0.001534151808366,32917973158.217564,Real Estate,REIT - Healthcare Facilities
2018-09-01,2018-09-01,HWM,0.0004051540607199,8693305592.701681,Industrials,Aerospace & Defense
2018-09-01,2018-09-01,DAY,0.000287509675986,6169034736.474864,Technology,Software - Application
2018-09-01,2018-09-01,IR,0.000515139875102,11053248113.298336,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,CNC,0.0017310276734288,37142297248.11352,Healthcare,Healthcare Plans
2018-09-01,2018-09-01,SYY,0.0014218168820935,30507626237.134186,Consumer Defensive,Food Distribution
2018-09-01,2018-09-01,CME,0.0022642413040894,48583350138.68428,Financial Services,Financial Data & Stock Exchanges
2018-09-01,2018-09-01,CSX,0.002036538692745,43697583027.88352,Industrials,Railroads
2018-09-01,2018-09-01,LUV,0.0015880246014622,34073910365.622948,Industrials,Airlines
2018-09-01,2018-09-01,PNC,0.0020745213732547,44512569426.67236,Financial Services,Banks - Regional
2018-09-01,2018-09-01,AES,0.0003678845444742,7893621409.751915,Utilities,Utilities - Diversified
2018-09-01,2018-09-01,CTRA,0.0006322944880524,13567010039.225636,Energy,Oil & Gas E&P
2018-09-01,2018-09-01,PNW,0.0003174025922086,6810440761.922178,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,JKHY,0.000494655796211,10613725534.485365,Technology,Information Technology Services
2018-09-01,2018-09-01,CPB,0.0004313702622892,9255821123.99504,Consumer Defensive,Packaged Foods
2018-09-01,2018-09-01,SWK,0.0008571111753044,18390854482.86157,Industrials,Tools & Accessories
2018-09-01,2018-09-01,HBAN,0.0007836003567677,16813548287.84624,Financial Services,Banks - Regional
2018-09-01,2018-09-01,PSX,0.0017479924039372,37506305907.79566,Energy,Oil & Gas Refining & Marketing
2018-09-01,2018-09-01,CCI,0.0017422598745112,37383304227.81435,Real Estate,REIT - Specialty
2018-09-01,2018-09-01,COF,0.0015411542192196,33068222417.295715,Financial Services,Credit Services
2018-09-01,2018-09-01,CPT,0.0003809414106892,8173779845.996929,Real Estate,REIT - Residential
2018-09-01,2018-09-01,SBUX,0.0024218599956765,51965341301.88114,Consumer Cyclical,Restaurants
2018-09-01,2018-09-01,PM,0.0039119564672345,83938028350.46187,Consumer Defensive,Tobacco
2018-09-01,2018-09-01,WDAY,0.0018998885605844,40765509840.6024,Technology,Software - Application
2018-09-01,2018-09-01,CBOE,0.0004563023649358,9790784014.383944,Financial Services,Financial Data & Stock Exchanges
2018-09-01,2018-09-01,ED,0.0010169667124012,21820841170.39166,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,IQV,0.0010708221253216,22976405455.01531,Healthcare,Diagnostics & Research
2018-09-01,2018-09-01,SCHW,0.0040081314716042,86001635221.09207,Financial Services,Capital Markets
2018-09-01,2018-09-01,SPGI,0.002768341898592,59399730726.56851,Financial Services,Financial Data & Stock Exchanges
2018-09-01,2018-09-01,IPG,0.0003104227442065,6660675629.208933,Communication Services,Advertising Agencies
2018-09-01,2018-09-01,CTAS,0.0008918547817239,19136340749.149143,Industrials,Specialty Business Services
2018-09-01,2018-09-01,RF,0.0006163955920553,13225870766.813265,Financial Services,Banks - Regional
2018-09-01,2018-09-01,INTC,0.0080133458229525,171940678405.48825,Technology,Semiconductors
2018-09-01,2018-09-01,ECL,0.0018318127227847,39304820885.83625,Basic Materials,Specialty Chemicals
2018-09-01,2018-09-01,PCG,0.0045666401613879,97985438882.94272,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,AFL,0.0010172139236857,21826145531.00601,Financial Services,Insurance - Life
2018-09-01,2018-09-01,PYPL,0.0040922940735002,87807494494.62021,Financial Services,Credit Services
2018-09-01,2018-09-01,RJF,0.000519936013067,11156157838.35702,Financial Services,Asset Management
2018-09-01,2018-09-01,ADBE,0.0053795590965833,115428069750.7884,Technology,Software - Application
2018-09-01,2018-09-01,PLD,0.0024240878068418,52013142978.18265,Real Estate,REIT - Industrial
2018-09-01,2018-09-01,IRM,0.0003387742338958,7269007589.252871,Real Estate,REIT - Specialty
2018-09-01,2018-09-01,COO,0.0005844573860564,12540579388.1756,Healthcare,Medical Instruments & Supplies
2018-09-01,2018-09-01,IEX,0.0005035184505388,10803889647.113617,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,PGR,0.001561556726896,33505994739.69009,Financial Services,Insurance - Property & Casualty
2018-09-01,2018-09-01,POOL,0.0002735693127797,5869919290.834221,Industrials,Industrial Distribution
2018-09-01,2018-09-01,COST,0.0042888614512623,92025199437.2926,Consumer Defensive,Discount Stores
2018-09-01,2018-09-01,DVA,0.0002571096826405,5516748463.694894,Healthcare,Medical Care Facilities
2018-09-01,2018-09-01,CZR,0.0004727462342981,10143616665.8426,Consumer Cyclical,Resorts & Casinos
2018-09-01,2018-09-01,STT,0.0009332897400652,20025401948.344017,Financial Services,Asset Management
2018-09-01,2018-09-01,HUM,0.0017979792628143,38578863440.7632,Healthcare,Healthcare Plans
2018-09-01,2018-09-01,CMI,0.0007566845433553,16236021332.165174,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,PFE,0.0080147449626224,171970699451.54504,Healthcare,Drug Manufacturers - General
2018-09-01,2018-09-01,CVS,0.0036976376689486,79339434905.66394,Healthcare,Healthcare Plans
2018-09-01,2018-09-01,CDNS,0.0005957323353013,12782503606.22186,Technology,Software - Application
2018-09-01,2018-09-01,JNJ,0.0128692289806896,276132343515.91504,Healthcare,Drug Manufacturers - General
2018-09-01,2018-09-01,STLD,0.0002806823112784,6022541405.789224,Basic Materials,Steel
2018-09-01,2018-09-01,PEP,0.0057838648374255,124103173122.03224,Consumer Defensive,Beverages - Non-Alcoholic
2018-09-01,2018-09-01,HUBB,0.0002693462738399,5779306431.201098,Industrials,Electrical Equipment & Parts
2018-09-01,2018-09-01,DHR,0.0029837901989796,64022559660.7514,Healthcare,Diagnostics & Research
2018-09-01,2018-09-01,PNR,0.0002980771863495,6395779587.01538,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,CHRW,0.0004473563892643,9598832093.184307,Industrials,Integrated Freight & Logistics
2018-09-01,2018-09-01,WTW,0.0006311198179857,13541805390.30219,Financial Services,Insurance Brokers
2018-09-01,2018-09-01,STE,0.0004945312176659,10611052478.806929,Healthcare,Medical Devices
2018-09-01,2018-09-01,DRI,0.0005279518334139,11328151612.101706,Consumer Cyclical,Restaurants
2018-09-01,2018-09-01,CSCO,0.0071380265345258,153159136263.3266,Technology,Communication Equipment
2018-09-01,2018-09-01,CRL,0.000292210364922,6269896431.762256,Healthcare,Diagnostics & Research
2018-09-01,2018-09-01,SJM,0.0004081514607071,8757620174.729055,Consumer Defensive,Packaged Foods
2018-09-01,2018-09-01,REGN,0.0020100995755793,43130284443.451935,Healthcare,Biotechnology
2018-09-01,2018-09-01,CLX,0.0006969781235484,14954913221.573412,Consumer Defensive,Household & Personal Products
2018-09-01,2018-09-01,CNP,0.0007039235104193,15103938929.029482,Utilities,Utilities - Regulated Electric
2018-09-01,2018-09-01,INCY,0.0006414914223826,13764346727.660791,Healthcare,Biotechnology
2018-09-01,2018-09-01,NOW,0.0018704155966304,40133114642.78534,Technology,Software - Application
2018-09-01,2018-09-01,CL,0.0021642328714261,46437490202.23405,Consumer Defensive,Household & Personal Products
2018-09-01,2018-09-01,PWR,0.0002324182931045,4986950503.968442,Industrials,Engineering & Construction
2018-09-01,2018-09-01,INVH,0.000570922643622,12250167262.250868,Real Estate,REIT - Residential
2018-09-01,2018-09-01,CMCSA,0.0055351469843301,118766486382.48178,Communication Services,Telecom Services
2018-09-01,2018-09-01,CDW,0.0005164190379886,11080694842.714304,Technology,Information Technology Services
2018-09-01,2018-09-01,YUM,0.0009860679015085,21157851874.260868,Consumer Cyclical,Restaurants
2018-09-01,2018-09-01,CRM,0.0066490581231556,142667443750.93854,Technology,Software - Application
2018-09-01,2018-09-01,PHM,0.0002441048103702,5237705650.60122,Consumer Cyclical,Residential Construction
2018-09-01,2018-09-01,PODD,0.0003383278995832,7259430687.644734,Healthcare,Medical Devices
2018-09-01,2018-09-01,ACN,0.0044196894407661,94832348132.3198,Technology,Information Technology Services
2018-09-01,2018-09-01,PSA,0.0013186693125373,28294410499.63747,Real Estate,REIT - Industrial
2018-09-01,2018-09-01,CBRE,0.0006547073217289,14047917504.405268,Real Estate,Real Estate Services
2018-09-01,2018-09-01,ITW,0.0016246827491777,34860476542.41791,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,SPG,0.0022457197400479,48185936828.840034,Real Estate,REIT - Retail
2018-09-01,2018-09-01,COP,0.0035291543124886,75724322910.02397,Energy,Oil & Gas E&P
2018-09-01,2018-09-01,CE,0.0005198931261833,11155237623.498987,Basic Materials,Chemicals
2018-09-01,2018-09-01,QCOM,0.0029500617040542,63298854428.60463,Technology,Semiconductors
2018-09-01,2018-09-01,CTSH,0.0016400419833039,35190036403.40296,Technology,Information Technology Services
2018-09-01,2018-09-01,STX,0.0003973298582385,8525423323.253881,Technology,Computer Hardware
2018-09-01,2018-09-01,SLB,0.0034407660150794,73827793775.32661,Energy,Oil & Gas Equipment & Services
2018-09-01,2018-09-01,RTX,0.0044001230638951,94412516493.01796,Industrials,Aerospace & Defense
2018-09-01,2018-09-01,ISRG,0.0030913834829694,66331166159.18574,Healthcare,Medical Instruments & Supplies
2018-09-01,2018-09-01,CAG,0.0006477902445847,13899499232.807718,Consumer Defensive,Packaged Foods
2018-09-01,2018-09-01,O,0.0017115666891042,36724726994.5472,Real Estate,REIT - Retail
2018-09-01,2018-09-01,SHW,0.0016793219391915,36032858167.53004,Basic Materials,Specialty Chemicals
2018-09-01,2018-09-01,RCL,0.0014735495871609,31617644025.15582,Consumer Cyclical,Travel Services
2018-09-01,2018-09-01,RMD,0.0007271783040744,15602912152.64692,Healthcare,Medical Instruments & Supplies
2018-09-01,2018-09-01,C,0.0049078223694942,105306113869.11914,Financial Services,Banks - Diversified
2018-09-01,2018-09-01,REG,0.0004301758682726,9230193262.421087,Real Estate,REIT - Retail
2018-09-01,2018-09-01,CF,0.0003530960762094,7576308351.983674,Basic Materials,Agricultural Inputs
2018-09-01,2018-09-01,ZBH,0.0010707965017956,22975855656.400017,Healthcare,Medical Devices
2018-09-01,2018-09-01,SBAC,0.0007257730593102,15572760110.863634,Real Estate,REIT - Specialty
2018-09-01,2018-09-01,ABT,0.0047927874036149,102837832765.24022,Healthcare,Medical Devices
2018-09-01,2018-09-01,CFG,0.0006231480130548,13370756046.09443,Financial Services,Banks - Regional
2018-09-01,2018-09-01,AOS,0.000352571664271,7565056155.156201,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,RSG,0.0009674113755782,20757542715.512688,Industrials,Waste Management
2018-09-01,2018-09-01,PTC,0.0005514779107002,11832945711.620493,Technology,Software - Application
2018-09-01,2018-09-01,CINF,0.0004499221052941,9653884123.19949,Financial Services,Insurance - Property & Casualty
2018-09-01,2018-09-01,MMM,0.0034173612326732,73325602274.57558,Industrials,Conglomerates
2018-09-01,2018-09-01,INTU,0.0027386564317493,58762775898.89817,Technology,Software - Application
2018-09-01,2018-09-01,ROL,0.000560157966802,12019191852.460226,Consumer Cyclical,Personal Services
2018-09-01,2018-09-01,ROP,0.0014152565805795,30366863225.305527,Technology,Software - Application
2018-09-01,2018-09-01,CHTR,0.0019931790065718,42767223347.82105,Communication Services,Telecom Services
2018-09-01,2018-09-01,CI,0.0023101856729904,49569168813.21694,Healthcare,Healthcare Plans
2018-09-01,2018-09-01,ICE,0.0018363834749235,39402894554.55424,Financial Services,Financial Data & Stock Exchanges
2018-09-01,2018-09-01,RVTY,0.0005168186717346,11089269700.073574,Healthcare,Diagnostics & Research
2018-09-01,2018-09-01,CHD,0.0005905861537959,12672083070.43314,Consumer Defensive,Household & Personal Products
2018-09-01,2018-09-01,ZTS,0.0018034433033841,38696104211.74347,Healthcare,Drug Manufacturers - Specialty & Generic
2018-09-01,2018-09-01,ROST,0.0013743041841787,29488156256.32478,Consumer Cyclical,Apparel Retail
2018-09-01,2018-09-01,CVX,0.0075478758634281,161953187239.34436,Energy,Oil & Gas Integrated
2018-09-01,2018-09-01,ROK,0.0008311698715018,17834237375.215275,Industrials,Specialty Industrial Machinery
2018-09-01,2018-09-01,CB,0.0021972870183661,47146726091.27991,Financial Services,Insurance - Property & Casualty
2018-09-01,2018-09-01,IFF,0.0013071136106966,28046462232.10445,Basic Materials,Specialty Chemicals
2018-09-01,2018-09-01,IP,0.0005904013343572,12668117438.550957,Consumer Cyclical,Packaging & Containers
2019-03-01,2019-03-01,AMD,0.0018009215619576,37954098184.23921,Technology,Semiconductors
2019-03-01,2019-03-01,BRO,0.0003886800829855,8191362879.711639,Financial Services,Insurance Brokers
2019-03-01,2019-03-01,SNPS,0.0007324936314987,15437171610.636068,Technology,Software - Infrastructure
2019-03-01,2019-03-01,CNP,0.0007904266437689,16658099430.17947,Utilities,Utilities - Regulated Electric
2019-03-01,2019-03-01,MO,0.0026514314404368,55878440985.36221,Consumer Defensive,Tobacco
2019-03-01,2019-03-01,APH,0.0012609229460776,26573724424.82608,Technology,Electronic Components
