Review Date,Symbol,Sector,Carbon Emissions,Waste,Water Usage
2019-09-01,DECK,Consumer Discretionary,196.23265611107647,93.79939651705384,646.3669082144914
2019-09-01,LKQ,Consumer Discretionary,208.4358608604655,97.25033378523598,602.7529156531733
2019-09-01,SMCI,Information Technology,53.25838810067316,29.504006510424492,95.37998165405597
2019-09-01,AEP,Utilities,588.1505101678189,328.8650265451762,1230.7558443705407
2019-09-01,BXP,Real Estate,112.31629419772806,65.50283173087246,373.5212765788779
2019-09-01,DVA,Health Care,68.43519709590502,40.99133344554452,297.7889831801436
2019-09-01,LIN,Materials,453.3617735130526,182.32235091678504,1017.5995543442165
2019-09-01,GIS,Consumer Staples,155.72505621939843,77.51256223410377,512.8130001276086
2019-09-01,PAYC,Industrials,315.1977567730095,141.33750495400952,631.2234675104819
2019-09-01,AMT,Real Estate,114.47176164114939,54.84863209824029,391.3623917386027
2019-09-01,SYK,Health Care,71.93493128756596,41.33944920071694,280.0464630133245
2019-09-01,LYV,Communication Services,95.74448095988286,54.063061299188696,218.76014405987533
2019-09-01,DAY,Industrials,311.85406526646017,157.9978077009716,728.589816418892
2019-09-01,GD,Industrials,274.5605120833913,158.55930414877565,680.6269418115924
2019-09-01,AXP,Financials,30.93914820040763,19.134807555569232,109.5962729423416
2019-09-01,PAYX,Industrials,290.05054453303603,137.88856106761048,675.6026671121491
2019-09-01,BG,Consumer Staples,163.71101557414866,86.56127843219454,469.9804089715269
2019-09-01,VMC,Materials,514.9431066440753,218.4654193715631,943.1881937378674
2019-09-01,TROW,Financials,30.799413661716514,20.162241400562234,90.65025310132187
2019-09-01,PANW,Information Technology,53.72330459255653,31.37706990109434,96.32778534343797
2019-09-01,BRO,Financials,28.35174599836228,21.43946171098932,102.51182215846111
2019-09-01,VZ,Communication Services,91.63520613178187,54.301007127845246,197.803222265839
2019-09-01,FCX,Materials,515.2717134028942,184.49734736612757,979.8999115810066
2019-09-01,DLR,Real Estate,126.0349638051394,62.12870474515399,360.20221376991447
2019-09-01,BMY,Health Care,68.55265858591954,41.35044153360862,291.1475647404518
2019-09-01,MPC,Energy,837.8256853743588,438.1986190824097,1355.2363047336416
2019-09-01,AME,Industrials,324.2315899576285,160.69524877786716,695.9082967485834
2019-09-01,VRTX,Health Care,66.46055143609625,43.56823648628729,286.1844701297423
2019-09-01,GRMN,Consumer Discretionary,184.30277023801347,94.29215497122901,645.0013989005797
2019-09-01,FANG,Energy,748.4801344403262,390.91810978757985,1396.7997186795744
2019-09-01,TMUS,Communication Services,100.33787427832341,45.24847039789137,219.3504241616392
2019-09-01,AVGO,Information Technology,54.71370466281667,31.34161071748097,97.1904514077011
2019-09-01,PCAR,Industrials,295.89305752920126,157.4060329871237,734.7812280341565
2019-09-01,MTB,Financials,28.44276566443758,20.87150444298205,106.20954418198076
2019-09-01,AMP,Financials,28.09312360851621,19.057451125141252,95.43883876955611
2019-09-01,IT,Information Technology,53.78717861390483,29.947620480028284,90.97513330042094
2019-09-01,DXCM,Health Care,63.39960467533158,39.65987162384486,313.97620169519917
2019-09-01,SNPS,Information Technology,53.83739952060904,32.78852488269647,103.24541234420101
2019-09-01,DAL,Industrials,306.7363736349802,145.50783677460436,691.6356711810148
2019-09-01,VICI,Real Estate,117.56347240709667,54.445253680815775,372.1106975343531
2019-09-01,AWK,Utilities,644.2813677528501,289.3365702850208,1081.763426969757
2019-09-01,LOW,Consumer Discretionary,180.56168134025998,100.06741212487798,643.9504566936416
2019-09-01,LULU,Consumer Discretionary,203.1514296103458,91.41366514340524,652.6417096871204
2019-09-01,DVN,Energy,803.3891802778293,379.7993374660121,1562.620303876698
2019-09-01,GE,Industrials,319.9269397362771,136.2128113254283,716.2814489634966
2019-09-01,VTRS,Health Care,71.99348145292136,43.04904013190831,288.29311711713353
2019-09-01,PKG,Materials,516.7405703963922,181.31431454932724,1070.852785514575
2019-09-01,SYY,Consumer Staples,141.0382558855746,84.01208857783175,538.7511530492162
2019-09-01,LYB,Materials,544.8729790841662,209.74012661225862,987.2786676401529
2019-09-01,BR,Industrials,329.56995033066534,158.85173018403836,673.3577350452277
2019-09-01,D,Utilities,589.3646725543123,323.134824655187,1199.1284336984636
2019-09-01,NVDA,Information Technology,49.70428491573048,31.510430863609823,92.64274231583056
2019-09-01,MAS,Industrials,316.83662889871846,140.7275959854232,722.4494054500351
2019-09-01,TMO,Health Care,66.2608897190013,43.414963595635,306.84466658089855
2019-09-01,EMR,Industrials,292.79813711738404,146.47708021173628,646.3913082865138
2019-09-01,MRNA,Health Care,65.62435467961001,39.26616197089375,275.66904524421926
2019-09-01,EXPD,Industrials,301.2778994892641,161.62778600448806,656.9376796650985
2019-09-01,NWS,Communication Services,106.9106358994322,49.00827658023788,194.28875114507625
2019-09-01,UBER,Industrials,273.2802013875689,152.5646637671899,708.4328827864953
2019-09-01,MHK,Consumer Discretionary,193.96533759748652,102.27480208256551,565.2916966182883
2019-09-01,BAC,Financials,31.720252434576388,20.953883256643742,102.30009897624971
2019-09-01,BALL,Materials,492.82017329263414,188.25705765958688,991.6284433165522
2019-09-01,EXPE,Consumer Discretionary,200.8169688896809,106.04295193932809,566.1411252606707
2019-09-01,AIZ,Financials,32.398929035521206,18.330770309262718,106.54171955181751
2019-09-01,NWSA,Communication Services,107.90478840856206,51.847379320723576,212.08802152071308
2019-09-01,TJX,Consumer Discretionary,208.7689746324838,101.20281343924644,630.8596427583254
2019-09-01,MOH,Health Care,70.0834559333448,40.48920078051236,308.47809099974415
2019-09-01,EXC,Utilities,632.3492064002751,327.30723397288295,1134.4118607496268
2019-09-01,ETR,Utilities,578.7449313081822,323.75703033013997,1241.789764639815
2019-09-01,ENPH,Information Technology,45.147867695011605,30.359364275343538,92.05516809802431
2019-09-01,AJG,Financials,29.715997935145523,20.387476757388846,97.57331944977304
2019-09-01,NEE,Utilities,580.938117386052,299.8283045171867,1122.9557340452031
2019-09-01,UDR,Real Estate,131.50553842447886,63.96348955099886,376.3548854704644
2019-09-01,TPL,Energy,869.7216507307793,424.2486076659009,1464.4101875431754
2019-09-01,ADM,Consumer Staples,141.37363497990376,74.72609633915864,458.8960757102795
2019-09-01,EW,Health Care,66.66993013535874,41.879075893021,300.88024458942317
2019-09-01,MU,Information Technology,46.14897744012042,29.509235171713524,105.76258550822746
2019-09-01,FFIV,Information Technology,50.817132016399135,30.876654523308144,100.69868203941597
2019-09-01,NI,Utilities,618.1822238777494,305.87519444283316,1135.6192365138932
2019-09-01,ULTA,Consumer Discretionary,187.43732231936409,97.93936866349009,575.9918373031243
2019-09-01,MSFT,Information Technology,48.503778246681996,31.000797857377876,103.06350990294439
2019-09-01,BAX,Health Care,72.42389091187775,40.880597078806,315.10457405003194
2019-09-01,EA,Communication Services,108.48452943716256,48.4044157311455,187.16495625931157
2019-09-01,XOM,Energy,747.877959178515,374.27019932676404,1431.037903808425
2019-09-01,ANET,Information Technology,48.08011293704747,30.821822418842558,93.6394811286022
2019-09-01,NKE,Consumer Discretionary,180.27129039017822,92.32253351254131,613.5619600050055
2019-09-01,TXT,Industrials,324.58033483220356,157.4917903573388,668.289129434592
2019-09-01,MAA,Real Estate,125.04376195517344,58.55741124471847,436.57379326410614
2019-09-01,ELV,Health Care,66.25574334695399,37.581383728233256,329.6416032140491
2019-09-01,EXR,Real Estate,124.62194667852762,63.35161163086238,386.090099675092
2019-09-01,USB,Financials,32.60716326085736,18.3657162932378,90.94692338780865
2019-09-01,T,Communication Services,108.10750824039235,47.67273582652886,187.2581220184232
2019-09-01,NEM,Materials,476.5608285621898,216.1130478678427,968.4087107017851
2019-09-01,BKR,Energy,742.2360945326172,399.36275982685726,1623.1066252543349
2019-09-01,TDG,Industrials,308.62465937032533,140.33271674448685,645.8336769670442
2019-09-01,EFX,Industrials,288.24776588243077,144.39409991894803,737.8302278744999
2019-09-01,EL,Consumer Staples,137.27387725315427,86.55174988004998,518.8608905577015
2019-09-01,TFC,Financials,30.501643821833696,18.865045414538113,90.203988883597
2019-09-01,MSCI,Financials,29.767909301827213,19.01544793447181,105.09333765766551
2019-09-01,MCO,Financials,30.979454620838254,18.936779196618815,97.00550306990814
2019-09-01,ESS,Real Estate,118.61604662126031,60.497212817369466,372.54276721963095
2019-09-01,AVB,Real Estate,116.61047072909604,60.631130077242744,370.68863392398595
2019-09-01,EQIX,Real Estate,112.0627135424339,55.18988999672198,370.80188925711417
2019-09-01,ADP,Industrials,312.78562673532855,164.5124302020044,742.633371895349
2019-09-01,MS,Financials,28.958553889403046,19.629415618429324,94.5869731613083
2019-09-01,MSI,Information Technology,46.0877967950835,28.439839521389075,91.07780221074991
2019-09-01,TRV,Financials,29.79232561873458,18.738478401659393,93.64624818558399
2019-09-01,ERIE,Financials,32.779446511931454,19.672234211669625,104.14788604558814
2019-09-01,TRMB,Information Technology,45.29864348743485,30.258125879212233,97.1435704548742
2019-09-01,EQR,Real Estate,126.77074981400258,56.38009086084562,392.5181038884482
2019-09-01,AZO,Consumer Discretionary,193.843691503862,101.43114976094326,658.4569338814296
2019-09-01,AVY,Materials,496.71984367629176,199.54873220111952,977.0613732440717
2019-09-01,BDX,Health Care,63.15215320674645,40.05565143589932,319.3018665462285
2019-09-01,MNST,Consumer Staples,161.38064159647223,82.46422453987881,537.5020542631412
2019-09-01,ADSK,Information Technology,54.33451220133387,29.424111035379436,107.05709352881811
2019-09-01,TSCO,Consumer Discretionary,184.29777081286394,96.1119795324224,605.5906076742606
2019-09-01,TAP,Consumer Staples,150.864830454532,74.62465311049827,538.9960990810243
2019-09-01,EOG,Energy,849.4052449076132,422.3600912441109,1554.815269466278
2019-09-01,ES,Utilities,555.3660859963867,298.7496398966828,1098.7357650244992
2019-09-01,TSN,Consumer Staples,146.65942203036752,87.03285978793916,456.39889962610505
2019-09-01,NFLX,Communication Services,105.33631790835476,50.879658998155996,214.8960187970776
2019-09-01,MDLZ,Consumer Staples,137.4611719367785,86.77350263403352,502.91877975891754
2019-09-01,AXON,Industrials,310.325879463922,146.08014716813202,639.4434030090677
2019-09-01,EPAM,Information Technology,50.014645553180614,30.698051338571016,101.32987025469585
2019-09-01,EVRG,Utilities,644.1483447281419,281.72126816206173,1284.567029277585
2019-09-01,ATO,Utilities,631.6627646156616,328.2652279355513,1208.889576436716
2019-09-01,MPWR,Information Technology,48.44232925599057,27.39256832857275,99.36915841082491
2019-09-01,NTAP,Information Technology,51.78907379739606,29.111067192747925,106.73488418291457
2019-09-01,TT,Industrials,295.8499555098924,149.27873335672797,672.6004139604252
2019-09-01,EG,Financials,29.039243243609423,19.667717931404823,90.73741461412814
2019-09-01,EQT,Energy,765.7004014631186,436.80171033507696,1442.3043764858717
2019-09-01,TYL,Information Technology,47.03068418812976,30.82779077535007,103.7831646829448
2019-09-01,NDAQ,Financials,31.842848596545057,20.994051539219445,108.70768186153208
2019-09-01,NDSN,Industrials,325.5194213998163,159.43936312039395,709.8036972029068
2019-09-01,UNP,Industrials,274.33857910586596,158.41181617882057,685.6356962725773
2019-09-01,FDS,Financials,32.92243765220681,20.90292180245686,107.92336353505083
2019-09-01,NXPI,Information Technology,52.91127317680064,29.394421321850384,109.16786347818501
2019-09-01,BK,Financials,28.42162146477806,18.72875734723255,99.00588413796679
2019-09-01,TEL,Information Technology,50.782775322579276,28.363094638856467,96.93125014255148
2019-09-01,VLO,Energy,804.162497435164,405.38338237330765,1504.3576635380364
2019-09-01,DHI,Consumer Discretionary,189.59448185491317,108.71771990831512,579.8151134401743
2019-09-01,APA,Energy,724.2342532141516,390.5153368460521,1577.9516464563083
2019-09-01,MCD,Consumer Discretionary,206.8968501004659,94.38774645686745,545.6933779285813
2019-09-01,NVR,Consumer Discretionary,190.41611972040982,92.72269128650554,653.1313512665298
2019-09-01,FE,Utilities,629.6621306227681,283.146552994377,1262.8298476158006
2019-09-01,BX,Financials,28.12490277084197,19.929860617647925,94.28059073119528
2019-09-01,DTE,Utilities,563.2127593006827,318.91015388828663,1170.8233700110613
2019-09-01,UHS,Health Care,71.02076729911072,42.937076711154276,316.2582017516611
2019-09-01,MCK,Health Care,66.35458415336429,41.52550621404477,270.8924102116797
2019-09-01,WRB,Financials,28.783317080971973,20.217195975649958,90.65816971091799
2019-09-01,TDY,Information Technology,50.583358811251365,29.17498304333161,100.26754678873058
2019-09-01,FSLR,Information Technology,51.78145535696574,29.4304477703754,107.39626622620703
2019-09-01,APO,Financials,27.856089222777086,18.067047652700737,102.68031166572771
2019-09-01,FI,Financials,29.93210256473314,19.17096968314422,104.38129179945885
2019-09-01,DUK,Utilities,541.7451063342148,293.0540512859759,1249.2242846123636
2019-09-01,MKC,Consumer Staples,152.25961228954463,79.31980350053765,513.6507155133306
2019-09-01,AON,Financials,30.838435194094323,18.92304530831232,92.58887310342044
2019-09-01,ODFL,Industrials,302.55779817117934,149.7425013167839,747.8543300482896
2019-09-01,FTNT,Information Technology,53.94082169520043,31.598297652160777,90.30929161006566
2019-09-01,BKNG,Consumer Discretionary,191.45331182215375,102.8919259888546,568.0719605361448
2019-09-01,TRGP,Energy,742.16967308266,398.6582796109742,1497.488047921085
2019-09-01,DPZ,Consumer Discretionary,215.71173781623992,106.37970754048905,557.4886443306442
2019-09-01,ANSS,Information Technology,47.47151028770234,28.90704657704374,97.10796103305046
2019-09-01,OXY,Energy,746.1114133654207,376.03804992961335,1621.2842964060428
2019-09-01,MA,Financials,27.916605479563458,20.861022619864805,100.59883857239787
2019-09-01,F,Consumer Discretionary,203.51525208926935,99.92786972104604,604.0218215665578
2019-09-01,BA,Industrials,289.04634038596953,153.69646020635074,658.7141522848606
2019-09-01,DOV,Industrials,326.0431205441681,141.7773227742963,764.8925867856476
2019-09-01,VTR,Real Estate,116.43807700597955,60.522091887003285,425.46289232804054
2019-09-01,MTCH,Communication Services,107.44831427687626,47.3636702260398,206.45662909007015
2019-09-01,ORLY,Consumer Discretionary,208.5229346232976,92.45432335877875,547.0078163567998
2019-09-01,TGT,Consumer Staples,140.772182402186,82.28621047592733,492.0028168250276
2019-09-01,FMC,Materials,458.280585240217,206.49442502674015,908.8295270720366
2019-09-01,DOW,Materials,456.989122012888,198.89005095184552,912.5325936301247
2019-09-01,ADI,Information Technology,49.80221075787973,32.8494632609941,106.32375106296233
2019-09-01,MDT,Health Care,74.17566482953258,39.26265869106132,329.7780348368009
2019-09-01,NUE,Materials,464.8723361142647,185.37478650273022,976.2240588744008
2019-09-01,TECH,Health Care,75.79048810993004,42.16733090607799,307.9183098226465
2019-09-01,TSLA,Consumer Discretionary,197.24278234603062,96.37707256366245,557.8141898740623
2019-09-01,EBAY,Consumer Discretionary,215.52621154447755,98.21835881420967,588.5976224099753
2019-09-01,APTV,Consumer Discretionary,197.75282924142135,102.92311181280706,637.2016596630846
2019-09-01,MTD,Health Care,74.1117629313531,37.04224827397543,279.9640078573619
2019-09-01,NTRS,Financials,29.690979762505382,21.620947724521834,102.77933579799885
2019-09-01,FAST,Industrials,291.72199954308013,137.38204077105695,726.6414326316229
2019-09-01,UAL,Industrials,271.26339697666543,162.87810756484143,720.6997551580794
2019-09-01,BBY,Consumer Discretionary,217.89446341412878,96.02547484416336,658.9796735885877
2019-09-01,ECL,Materials,456.661311216445,185.81962872201817,1083.003321398063
2019-09-01,MGM,Consumer Discretionary,182.6894609056972,93.07510871030122,562.090697225225
2019-09-01,FICO,Information Technology,50.46074941578295,28.482082673385488,104.67886525177501
2019-09-01,NSC,Industrials,312.63269781624155,153.81248022473548,666.4483502944801
2019-09-01,TXN,Information Technology,47.95366217199104,30.266802772923672,90.1225806962114
2019-09-01,ACGL,Financials,27.214875703878,18.803026244083284,99.25621223612974
2019-09-01,MCHP,Information Technology,46.59636476268052,32.267017509051946,99.96315175427858
2019-09-01,EIX,Utilities,544.5784218369076,319.1290144783147,1148.3180796575002
2019-09-01,NOC,Industrials,305.8115789672549,155.9582127244811,714.5052229478996
2019-09-01,FITB,Financials,28.555235846581194,21.108365805527978,94.6000762875922
2019-09-01,UPS,Industrials,288.00214212382957,140.4472864846158,746.7192655285319
2019-09-01,ETN,Industrials,300.48676466929714,155.30267036991287,747.5404237232832
2019-09-01,UNH,Health Care,66.33570509756873,39.28464885501023,315.30786629938547
2019-09-01,BLK,Financials,32.21339537367991,21.87508161661297,102.26972332241746
2019-09-01,TFX,Health Care,72.01633801961528,37.496359834019835,274.6531402189426
2019-09-01,DD,Materials,498.892106154902,202.97354999182602,933.9860627535548
2019-09-01,AAPL,Information Technology,53.58466005525406,27.299343819643294,102.21862751473998
2019-09-01,MRK,Health Care,68.44068783393566,41.232290856783045,325.21217832274647
2019-09-01,NRG,Utilities,596.6055445791823,291.48157204642143,1146.2897762012128
2019-09-01,FIS,Financials,30.019130659255026,18.260563996274243,109.56490978033237
2019-09-01,URI,Industrials,312.4666769005598,142.2506254178623,661.0144074246718
2019-09-01,BIIB,Health Care,68.34584910379692,40.53584729774645,325.74321762933425
2019-09-01,EMN,Materials,489.09168217009415,218.14404107407438,941.702733679202
2019-09-01,META,Communication Services,108.47495905682081,52.734847188267274,203.84556648406348
2019-09-01,FDX,Industrials,283.0936591798327,153.00714963371794,688.4586198133372
2019-09-01,NCLH,Consumer Discretionary,196.7697528368475,107.08314532528354,628.9422866537436
2019-09-01,TER,Information Technology,51.73972057191679,30.62930336190766,99.5760685999831
2019-09-01,AMAT,Information Technology,52.10236522650311,30.084426125673698,94.66463307396704
2019-09-01,MET,Financials,30.08966859164955,19.702427884468428,93.7854648982624
2019-09-01,FRT,Real Estate,122.4878942906611,61.44638202014055,378.4067456461733
2019-09-01,PYPL,Financials,30.029058373754314,21.60276941308268,108.16166720648748
2019-09-01,MOS,Materials,496.92317652038486,185.72077881497754,1018.912497478982
2019-09-01,HSIC,Health Care,73.87076028420375,42.07195322243581,327.0476673046735
2019-09-01,ADBE,Information Technology,52.03680889530082,27.26262700164934,91.26249727097343
2019-09-01,KIM,Real Estate,111.01439919124935,64.66716845752521,394.55992296131666
2019-09-01,ALGN,Health Care,65.51765796364093,43.94473392058171,317.49661805259296
2019-09-01,PGR,Financials,31.630306695499858,21.881142049233297,109.64512716775556
2019-09-01,IRM,Real Estate,119.05449548780958,64.60432548095889,422.9366058373805
2019-09-01,WFC,Financials,30.342644974945806,19.95775605115947,105.35133334465576
2019-09-01,HPE,Information Technology,46.35743048506378,32.37054775454058,98.43713154444676
2019-09-01,COO,Health Care,68.05502543775988,37.063136855045286,293.79826769940394
2019-09-01,REG,Real Estate,115.02566318413615,59.21096639583067,407.1870182279811
2019-09-01,KMB,Consumer Staples,139.14587822206033,83.34837939220245,495.9097799604989
2019-09-01,PLD,Real Estate,131.40430165205458,60.37383637374751,374.9125588184253
2019-09-01,CF,Materials,471.8672691633163,182.96250587896773,972.2237646996115
2019-09-01,C,Financials,32.35891784786413,19.145318620350405,106.80618448043926
2019-09-01,SBAC,Real Estate,108.49971962903453,65.00352935071237,423.7796639495934
2019-09-01,HLT,Consumer Discretionary,189.4652808482072,106.05040394630447,609.4094983819905
2019-09-01,IEX,Industrials,293.83377916091445,146.476143855675,708.8411798111777
2019-09-01,KEYS,Information Technology,46.016013219243376,32.7061001226255,95.11665414435583
2019-09-01,CFG,Financials,31.820235452102366,18.14342587790122,107.12913564904525
2019-09-01,SJM,Consumer Staples,150.9054912850839,74.26302344433299,516.6078744053575
2019-09-01,XEL,Utilities,616.5609067574079,279.37305809017846,1298.3119963608683
2019-09-01,JBHT,Industrials,292.14720796521505,158.4989846384112,640.5450472356341
2019-09-01,CAT,Industrials,272.6876980434331,138.6810308341299,631.4526178980425
2019-09-01,PRU,Financials,32.579167882998426,19.539432641888258,103.12612996911878
2019-09-01,WELL,Real Estate,128.33490545979527,64.7763248849252,364.0241455759897
2019-09-01,HOLX,Health Care,66.43392228972316,36.15006823520573,287.5229214603808
2019-09-01,O,Real Estate,131.93654181384832,54.17165722139533,377.67260141774
2019-09-01,STZ,Consumer Staples,156.26112736077533,79.17011290619479,479.42226649779036
2019-09-01,ARE,Real Estate,126.75560730849841,64.90113164511418,368.9924741460143
2019-09-01,CPRT,Industrials,285.025414948502,149.05159521147863,756.0218417703155
2019-09-01,HES,Energy,815.6641737613209,417.98809825820155,1450.2225077567834
2019-09-01,XYL,Industrials,323.9645089958622,159.36808849698468,752.9746298268733
2019-09-01,YUM,Consumer Discretionary,191.45665789824804,92.13442966105698,554.9864921867301
2019-09-01,INVH,Real Estate,119.47943775363227,56.267627985411764,425.93469322104136
2019-09-01,CTVA,Materials,503.7375599048891,219.94922863227208,926.1127175329435
2019-09-01,DOC,Real Estate,123.80764877960148,57.23504454896203,363.64748246853077
2019-09-01,RF,Financials,28.87856064671182,21.734316015525856,95.98225926467767
2019-09-01,KLAC,Information Technology,52.86523955734446,31.947304589711585,105.59981710876778
2019-09-01,ITW,Industrials,289.2666966948036,162.92701932267326,731.0696401420206
2019-09-01,CRL,Health Care,68.19561569797175,37.27060221267421,292.2922689675341
2019-09-01,PPL,Utilities,616.6443496031083,324.48375864604986,1275.1749614614112
2019-09-01,LNT,Utilities,545.9822340293504,278.8896632639041,1288.3585929514181
2019-09-01,WAT,Health Care,64.75920181449202,38.54826117089254,276.9765734656668
2019-09-01,CSCO,Information Technology,46.96965588608451,27.07971387993776,97.57527287243823
2019-09-01,CPAY,Financials,32.40271597454345,18.639976754857134,102.44719605566834
2019-09-01,KMX,Consumer Discretionary,186.5610354203668,98.94408782382139,610.8384314445544
2019-09-01,ACN,Information Technology,50.96746800188334,31.175427200052816,109.60743779039784
2019-09-01,KO,Consumer Staples,157.7445757402336,76.64783862453285,514.8008139822882
2019-09-01,WEC,Utilities,578.4107649204842,307.2472053593928,1282.1036468138418
2019-09-01,KMI,Energy,777.5568674613579,385.08835556582414,1416.4735237680532
2019-09-01,IDXX,Health Care,66.27153550124304,41.00220414841,312.8995362271023
2019-09-01,PG,Consumer Staples,138.61500896699658,72.65955354938663,451.36125339838975
2019-09-01,CCL,Consumer Discretionary,215.24543116981562,94.76527793298305,659.6394243380952
2019-09-01,SNA,Industrials,285.4705866129031,158.00998976476708,744.2601176314233
2019-09-01,IBM,Information Technology,46.231562343027896,29.2348524073194,90.24459984566782
2019-09-01,CRM,Information Technology,50.452885115151844,31.13672274686691,106.74923467716073
2019-09-01,GLW,Information Technology,50.36961695596433,32.42034399762423,109.73411922239823
2019-09-01,HSY,Consumer Staples,148.75926293901472,81.49241756684964,527.9765560440079
2019-09-01,ALLE,Industrials,301.6134143269728,164.44282042549094,644.3858862237087
2019-09-01,KKR,Financials,32.77275249880688,21.777094928253973,90.92678499084629
2019-09-01,IQV,Health Care,64.8834892174018,43.412198268019196,326.97280808704414
2019-09-01,PFG,Financials,32.44058861132297,21.162494580728865,98.57049732498217
2019-09-01,REGN,Health Care,71.47952033027344,42.85444103298276,303.5083164744164
2019-09-01,KEY,Financials,28.674212121935902,18.094490187791656,90.5097371413667
2019-09-01,ALB,Materials,461.1518358889793,210.0439369816254,1026.58927279658
2019-09-01,AMD,Information Technology,51.73936856534662,31.452202349974982,96.29828508888139
2019-09-01,HBAN,Financials,32.67256706227294,20.584316245948926,104.90920823007548
2019-09-01,CMCSA,Communication Services,101.2136090330668,47.845222810478894,200.92183770003766
2019-09-01,CDW,Information Technology,54.23346624074979,31.95491051692222,99.95494712720871
2019-09-01,JNPR,Information Technology,46.04882918451176,27.652279715645072,104.26459241355055
2019-09-01,RJF,Financials,27.232639369114107,20.887061151570492,103.77150763431496
2019-09-01,APD,Materials,452.71931998078287,192.6457655591668,1084.2754634143228
2019-09-01,PWR,Industrials,271.82151919845006,159.4225269851837,767.259676318216
2019-09-01,CNC,Health Care,72.22214078255621,37.03396626761329,276.2179407736427
2019-09-01,HWM,Industrials,308.8239442601939,142.1779179273685,735.6316365917844
2019-09-01,STX,Information Technology,51.423459650695214,29.046265733698867,92.21798632782794
2019-09-01,WDAY,Information Technology,46.0902434544945,29.748849659841547,108.30095483911266
2019-09-01,CMS,Utilities,624.0605778965984,314.06534969312577,1289.544298873035
2019-09-01,J,Industrials,328.76406948102044,142.3167924224747,747.9921359125487
2019-09-01,JPM,Financials,31.24050345552049,20.595211936214977,106.42090603037894
2019-09-01,CL,Consumer Staples,160.31244253499486,77.4300350186941,542.1542247125901
2019-09-01,WMB,Energy,735.8048802240262,425.4687562338935,1394.0107745600062
2019-09-01,NOW,Information Technology,48.33645661203293,28.208686376158116,107.66289730738939
2019-09-01,COR,Health Care,70.9742927767158,39.98914642561267,293.5327691459379
2019-09-01,HUBB,Industrials,301.4919297577571,146.70657264228035,631.1854755011644
2019-09-01,DGX,Health Care,70.03895018200716,40.5233683833052,329.37193390420475
2019-09-01,SRE,Utilities,658.5155621243432,285.0495292330159,1297.138631092243
2019-09-01,WTW,Financials,30.56993922030203,18.734209814029484,103.86785272167786
2019-09-01,A,Health Care,74.75764882931136,36.65767633458862,281.30455532964504
2019-09-01,HST,Real Estate,119.70565701913087,55.85698422808517,434.6400022931912
2019-09-01,AFL,Financials,30.4048166797013,21.228702009675942,96.82721926132703
2019-09-01,RL,Consumer Discretionary,181.02429341599097,103.06802183861173,593.3879635757927
2019-09-01,JCI,Industrials,284.4294241834091,136.58404755003124,716.9493119732075
2019-09-01,HUM,Health Care,73.80964225827297,43.895436041783604,275.05601757974426
2019-09-01,HPQ,Information Technology,53.78488434772364,32.827031394922045,94.83423220680547
2019-09-01,QCOM,Information Technology,47.1841662905694,27.361170365555896,90.64117276334647
2019-09-01,CE,Materials,541.9765952866079,208.83711474935032,920.7111105987507
2019-09-01,CTSH,Information Technology,47.62341408829435,31.81698899237929,96.34200396352735
2019-09-01,WM,Industrials,297.64940291278714,150.3089970444754,667.8561273149412
2019-09-01,WY,Real Estate,128.59071354355927,63.967543542436694,400.73028129574755
2019-09-01,SHW,Materials,502.34941236422384,181.2630120103733,920.0154828836228
2019-09-01,SWKS,Information Technology,53.29998148675274,32.42097567004035,108.6968939192947
2019-09-01,PEG,Utilities,563.8698353490821,310.20940474954756,1098.9453041998754
2019-09-01,CNP,Utilities,656.4229394222241,293.6660727962315,1191.343957874416
2019-09-01,WST,Health Care,70.52321640972986,38.570130903551465,313.4819956885189
2019-09-01,CLX,Consumer Staples,144.54144288920781,75.39574802026736,521.7873463927109
2019-09-01,HD,Consumer Discretionary,205.5953717661744,105.21396543442548,628.2044499350453
2019-09-01,ED,Utilities,566.8123173885724,277.17223050087944,1235.2151444214612
2019-09-01,CBOE,Financials,28.51951050506234,18.090415705442695,96.13342605853488
2019-09-01,JBL,Information Technology,52.04049006965006,29.21200174591681,106.97027446788694
2019-09-01,GM,Consumer Discretionary,192.3274595881032,94.55838588367598,601.4910259385099
2019-09-01,KDP,Consumer Staples,160.3726317767159,74.89398043361315,483.49322055488886
2019-09-01,PTC,Information Technology,45.78835781535698,29.48031115644615,99.52772634390672
2019-09-01,AKAM,Information Technology,47.2461024543215,31.707255982713377,103.6643244389414
2019-09-01,HON,Industrials,270.3813400014323,154.10636079925334,697.8236903886539
2019-09-01,HII,Industrials,320.3329000441877,152.14297505209808,631.7176422549605
2019-09-01,RTX,Industrials,271.46811001192,135.11482893442587,715.825392281009
2019-09-01,COP,Energy,799.7405504624888,389.71713385076833,1536.788751324526
2019-09-01,JKHY,Financials,27.99141144023939,20.477420216164436,97.10866564207157
2019-09-01,CME,Financials,31.906534052184906,20.845232448478374,107.32152654656531
2019-09-01,K,Consumer Staples,148.5446858586082,75.7493497131284,524.865277195308
2019-09-01,CAG,Consumer Staples,157.41136705161315,83.32959600152721,517.4828045346503
2019-09-01,AES,Utilities,646.2697490527867,322.414589387678,1140.8309141376058
2019-09-01,PHM,Consumer Discretionary,219.19590772534468,91.91022140877566,589.8294573795108
